    Residual          Y-hat        Observation
   -0.863818         21.2477         20.3839    
     1.46050         23.0171         24.4776    
    0.584431         21.0856         21.6700    
    0.442182E-01     20.7932         20.8374    
     1.56188         21.6147         23.1766    
   -0.142935         20.8593         20.7163    
    0.896559         21.8136         22.7101    
    0.429963         20.3434         20.7733    
    0.680750         20.1106         20.7913    
     1.88080         21.0729         22.9537    
     1.68629         20.6525         22.3388    
    0.363694         19.5229         19.8866    
   -0.186492         20.2849         20.0984    
   -0.181902         20.0128         19.8309    
    0.485277         20.4687         20.9540    
   -0.849571         20.0371         19.1875    
    0.277179         20.2668         20.5440    
     1.22524         20.7731         21.9983    
    0.102311         21.0199         21.1222    
    0.750448         20.7678         21.5183    
     1.36790         21.5909         22.9588    
   -0.584995         20.4516         19.8666    
     1.27180         21.9666         23.2384    
    0.450951E-01     20.5706         20.6157    
    0.838914         21.2649         22.1038    
   -0.476814         20.6854         20.2086    
     1.94554         21.8610         23.8066    
   -0.119812         20.5523         20.4324    
    0.436766         21.0363         21.4731    
   -0.287700         20.6419         20.3542    
     2.50774         22.1638         24.6715    
   -0.472315E-01     20.8124         20.7652    
    0.311309         21.0077         21.3190    
   -0.634626         20.6118         19.9772    
   -0.372511         20.6902         20.3177    
   -0.589758         21.0599         20.4701    
    0.670141         22.1160         22.7861    
    0.267733         21.9224         22.1901    
   -0.720654         21.3936         20.6729    
    0.595025         22.8154         23.4104    
     2.17817         22.8817         25.0598    
     1.91359         22.2806         24.1942    
    0.155903         20.8975         21.0534    
    0.678003         21.3359         22.0139    
    0.431430         20.8179         21.2493    
    0.956678         21.1901         22.1468    
     1.12964         21.1449         22.2745    
     1.47633         22.0719         23.5482    
    0.151918E-01     21.4763         21.4915    
   -0.529244         21.7761         21.2469    
   -0.121041         21.6820         21.5609    
     1.45467         23.1824         24.6371    
    0.293894         22.5513         22.8452    
     1.32452         21.1962         22.5207    
    0.365967         21.2839         21.6499    
    0.128396         20.9881         21.1165    
   -0.198447         20.5544         20.3560    
   -0.567164         21.9220         21.3549    
     1.81011         22.6586         24.4687    
   -0.394410         21.6084         21.2140    
    0.983269         22.1755         23.1588    
    0.379618         22.4246         22.8042    
    0.597154         20.9807         21.5778    
   -0.853865         20.2093         19.3554    
    -1.18031         21.3580         20.1777    
    0.679081         22.1126         22.7917    
   -0.234073         21.2275         20.9934    
    0.388260         21.8753         22.2636    
     2.11880         22.5003         24.6191    
   -0.158245         21.2481         21.0898    
    0.847475         21.1731         22.0205    
    0.958479         21.7926         22.7511    
    0.192971         22.0777         22.2707    
   -0.384481         21.4432         21.0588    
    0.713303         22.0417         22.7550    
    0.920336         21.7227         22.6430    
    0.212581         20.6111         20.8236    
    0.982720         21.0307         22.0135    
   -0.377376         20.0227         19.6454    
   -0.235416         20.1001         19.8647    
   -0.165839         21.6976         21.5317    
    0.246824         21.6056         21.8525    
     1.71195         22.9331         24.6451    
     1.63064         23.1524         24.7831    
    0.207829         20.5308         20.7386    
   -0.764588         20.0060         19.2414    
    0.584638         21.1922         21.7768    
   -0.377752E-01     21.5270         21.4892    
    0.148396         21.1834         21.3318    
    0.934696E-01     19.9639         20.0574    
    0.563985         20.2190         20.7830    
   -0.721164         19.5223         18.8011    
    0.779802         20.3361         21.1159    
    0.917697         22.0217         22.9394    
    0.991870         22.4244         23.4163    
     2.03291         22.1111         24.1440    
    0.763398         21.9881         22.7515    
    0.461322         22.2896         22.7510    
    0.804262         22.4616         23.2658    
   -0.102435         21.7384         21.6359    
    0.750995         21.8699         22.6209    
    0.529538         21.7493         22.2789    
     1.85805         22.5718         24.4299    
     1.25479         22.7368         23.9916    
     1.88121         23.0776         24.9588    
   -0.489788         20.6054         20.1156    
   -0.207826E-01     20.8599         20.8392    
    0.417230         21.2039         21.6211    
     1.11257         22.1956         23.3082    
    0.300795         21.6546         21.9554    
    0.780337         22.1307         22.9111    
    0.477475         22.4363         22.9138    
    0.640419         21.7696         22.4100    
   -0.504187         21.3910         20.8868    
     1.75391         22.3763         24.1302    
     1.12606         20.4378         21.5639    
   -0.249792         20.4611         20.2113    
    0.614203         21.1962         21.8104    
    0.294928         21.8241         22.1190    
   -0.221442         22.0889         21.8674    
    0.219839         21.6742         21.8941    
     1.39639         22.3153         23.7117    
    0.649194         21.5711         22.2203    
   -0.251627         21.4173         21.1657    
   -0.103128         20.5383         20.4352    
    0.166318         20.6361         20.8025    
     1.20015         21.1149         22.3151    
     1.24069         22.0941         23.3348    
     1.37490         22.3065         23.6814    
    0.887712         21.4028         22.2905    
    0.929364         21.7553         22.6846    
    0.771091         22.1815         22.9526    
    0.759378         22.0129         22.7723    
   -0.555836         21.0911         20.5353    
    -1.55711         19.2760         17.7189    
     1.09768         20.6172         21.7149    
     1.65087         20.5914         22.2423    
     1.36531         20.8567         22.2220    
    0.616140         20.0796         20.6957    
     1.24003         19.5940         20.8340    
    0.502183         22.2412         22.7434    
    0.356373         21.2096         21.5659    
    0.248321         21.0590         21.3073    
     1.11344         21.6045         22.7179    
    0.915094         21.4963         22.4114    
    0.546066         21.6986         22.2447    
    0.192991         21.5823         21.7753    
   -0.400159         21.2587         20.8586    
     2.30493         21.8667         24.1716    
    0.839212         21.2870         22.1262    
    0.918965         21.1604         22.0794    
    0.210046         21.0870         21.2970    
    0.106780         21.0307         21.1375    
    0.426402         20.5652         20.9916    
    0.192106         21.0904         21.2825    
     1.84908         22.8064         24.6555    
    0.646291         21.7911         22.4374    
    0.569603         21.0849         21.6545    
     1.82293         22.0367         23.8597    
    0.267105         21.3845         21.6516    
   -0.120385         21.2269         21.1065    
    0.521087         21.5763         22.0974    
    0.728344         21.4820         22.2104    
    0.794703         23.0733         23.8680    
    0.728340         21.0564         21.7847    
   -0.640587E-02     21.1484         21.1420    
     1.82836         21.9902         23.8186    
    0.432362         21.4477         21.8800    
     1.33786         22.0645         23.4024    
     1.18547         21.6957         22.8811    
   -0.290002         21.1084         20.8184    
    0.923410         21.4477         22.3711    
     1.47900         20.9032         22.3822    
     1.08572         21.8080         22.8937    
    0.456601         21.1760         21.6326    
   -0.165546         19.9874         19.8218    
    0.305588         20.5146         20.8202    
    0.833152         20.8024         21.6356    
     1.39287         20.8709         22.2638    
   -0.754169         19.9308         19.1766    
     1.24847         21.0064         22.2548    
    0.601569         21.1474         21.7490    
   -0.386875         20.7354         20.3485    
    0.157856         22.1683         22.3261    
   -0.657105E-01     20.1089         20.0432    
   -0.111966         20.0763         19.9643    
    0.499408         20.3723         20.8717    
    0.932718         20.7356         21.6683    
   -0.149508         20.8746         20.7250    
    0.556750         21.5308         22.0875    
   -0.484965         20.9654         20.4804    
    0.518018         21.8005         22.3186    
     1.66896         22.6177         24.2867    
    0.979217         20.9181         21.8973    
   -0.644681         20.0339         19.3892    
     1.07502         22.8684         23.9434    
    0.508353         22.4488         22.9572    
    0.823946         22.1302         22.9542    
    -1.35607         20.9059         19.5498    
   -0.128634         21.8446         21.7159    
     1.07946         21.8013         22.8807    
     1.89376         22.2454         24.1391    
    0.148876         21.0651         21.2140    
     1.62557         22.0413         23.6668    
    0.636734         21.3079         21.9446    
     1.96689         21.7125         23.6794    
    0.563877         20.7905         21.3544    
    0.728961         21.6494         22.3784    
   -0.397141         20.2460         19.8489    
   -0.719750         20.2718         19.5521    
    0.172147         20.6070         20.7792    
    0.466998         21.5464         22.0134    
   -0.261661         20.8986         20.6369    
     1.30315         21.3295         22.6326    
     1.34226         21.3507         22.6929    
    0.946949         20.9035         21.8505    
     2.08005         21.1052         23.1853    
   -0.349533         20.4439         20.0944    
    0.630200         20.9779         21.6081    
     1.67878         21.9362         23.6150    
     2.02424         22.1539         24.1782    
    0.351026         21.8911         22.2422    
    0.761320         21.5644         22.3258    
    0.450101         21.1822         21.6323    
     1.17690         21.2477         22.4246    
     1.27795         22.0751         23.3530    
    0.142503         21.6344         21.7769    
    0.271902         21.7049         21.9768    
     2.34704         21.7094         24.0564    
     1.83949         21.8268         23.6663    
    0.999298         20.9850         21.9843    
    -1.78053         19.4961         17.7156    
    0.228994         21.2404         21.4694    
     1.31927         22.5734         23.8927    
     1.12779         22.4899         23.6177    
   -0.710818E-02     21.6762         21.6691    
    0.834712         21.2043         22.0390    
    0.419561         22.7783         23.1978    
     2.26917         23.0503         25.3195    
    0.729627         22.1454         22.8750    
    0.471562         22.1447         22.6163    
    0.868227         22.3608         23.2291    
     1.08814         20.8947         21.9828    
   -0.361608         20.1102         19.7486    
   -0.402180         20.0091         19.6069    
     1.29688         21.7888         23.0857    
   -0.680439E-01     21.6742         21.6061    
    0.945452         22.2254         23.1708    
   -0.104392E-01     21.4795         21.4691    
   -0.398851         21.1825         20.7836    
     1.46510         22.2680         23.7331    
     1.04473         21.8138         22.8585    
   -0.802361         19.8187         19.0163    
   -0.872824         20.2182         19.3453    
   -0.713326         20.9032         20.1899    
    0.477069         20.5184         20.9955    
   -0.811906         20.8211         20.0092    
    0.963309         21.7841         22.7474    
   -0.297227E-01     20.5666         20.5369    
   -0.438365         20.7166         20.2782    
     1.44105         20.8905         22.3315    
    -1.35562         20.1284         18.7728    
    0.392083         21.0954         21.4875    
   -0.852971E-01     21.9886         21.9033    
     1.26639         22.7430         24.0094    
   -0.158169         21.7040         21.5458    
    0.373777         21.9922         22.3660    
     2.15692         21.2699         23.4268    
    0.415753         20.7559         21.1716    
    0.285749         21.4607         21.7464    
     1.17713         22.1413         23.3184    
   -0.279267         20.9202         20.6409    
    0.210412         21.3318         21.5423    
    -1.42778         20.2614         18.8337    
   -0.752772         20.4067         19.6540    
     1.11793         21.3962         22.5142    
    0.222500         21.3832         21.6057    
   -0.110060         21.6871         21.5770    
     1.38276         20.5384         21.9211    
     1.69749         22.7591         24.4566    
    0.799908         22.1922         22.9921    
     4.11599         23.6668         27.7828    
    0.938798         22.2443         23.1831    
    0.405809         19.9969         20.4027    
    0.854208         20.1068         20.9610    
     1.00892         21.6067         22.6156    
    0.597310         21.7179         22.3152    
     1.57794         20.3508         21.9288    
     1.64657         21.8953         23.5418    
     1.19380         21.1047         22.2985    
     1.85800         20.5814         22.4394    
    0.183441         19.6848         19.8682    
     1.78092         22.1020         23.8829    
     1.03562         21.8348         22.8705    
     2.09987         22.8943         24.9942    
     1.53054         21.4227         22.9533    
    0.658220         20.9512         21.6094    
     1.19375         21.5844         22.7781    
     2.78398         22.6301         25.4141    
     1.10708         21.5637         22.6708    
    0.547379         20.6587         21.2060    
     2.32653         22.0152         24.3417    
     2.27051         22.4673         24.7378    
    0.455380         21.7285         22.1839    
     1.42025         22.1689         23.5891    
     1.20421         21.3773         22.5815    
    0.474796         21.1300         21.6048    
    0.262417E-01     20.5749         20.6012    
    0.306177         19.8282         20.1344    
    0.471977         20.5982         21.0702    
     2.69573         21.6913         24.3870    
     1.48337         20.7808         22.2642    
    0.986201         21.3846         22.3708    
     1.37912         21.8928         23.2719    
    -1.48979         20.4127         18.9229    
    0.137678         19.8418         19.9795    
   -0.286911         18.7307         18.4438    
    0.737546         20.1034         20.8409    
     2.59591         21.3322         23.9281    
     1.90785         21.8055         23.7134    
     1.72990         21.7084         23.4383    
     1.30713         22.2606         23.5677    
     2.75827         23.3035         26.0618    
     1.10300         22.1551         23.2581    
   -0.902309         19.9599         19.0576    
   -0.618704         19.4738         18.8551    
     1.08040         20.1918         21.2722    
     2.74220         21.0450         23.7872    
    0.328714         21.2520         21.5807    
    0.901660         22.1646         23.0663    
   -0.813577         21.2366         20.4230    
   -0.427980         19.7086         19.2806    
    0.684379         20.8589         21.5432    
     2.71841         21.6381         24.3565    
    0.822063         20.4563         21.2784    
    0.955373         22.3202         23.2756    
     1.17942         22.0688         23.2482    
    0.593450         21.3668         21.9603    
   -0.517110         20.6802         20.1630    
     2.08011         22.6241         24.7042    
     1.15133         21.4439         22.5952    
     1.71139         21.5179         23.2293    
     1.05619         21.7382         22.7944    
     1.47384         21.0047         22.4785    
     1.66544         21.5813         23.2467    
     2.15585         21.3716         23.5274    
     2.19539         21.9461         24.1414    
    0.985251         20.6235         21.6088    
     2.04252         22.1786         24.2211    
     1.16650         20.8216         21.9881    
    0.499633         19.6005         20.1001    
     2.61691         22.4067         25.0236    
     1.91829         21.6432         23.5615    
     2.44303         21.3696         23.8126    
    0.518601         21.0061         21.5247    
     1.60992         21.2911         22.9010    
     1.25236         20.9155         22.1678    
     2.26558         21.3410         23.6066    
    0.496709         19.8019         20.2987    
     2.71771         22.5169         25.2346    
     2.00206         21.1657         23.1677    
     1.02624         20.6683         21.6946    
     1.29699         20.8050         22.1020    
     2.12376         20.8626         22.9864    
     1.16483         20.8198         21.9846    
     1.79755         21.5113         23.3088    
     1.95122         21.6792         23.6304    
     1.13313         22.3063         23.4395    
     1.81293         21.3244         23.1373    
     3.91265         23.8228         27.7354    
     1.89795         21.4446         23.3425    
     1.84173         21.4478         23.2895    
    0.848523         20.3528         21.2013    
     2.03386         22.6170         24.6509    
     2.61277         22.4672         25.0800    
     2.99935         22.4668         25.4661    
    0.432712         20.0197         20.4524    
     1.84713         21.4877         23.3348    
     1.29777         21.0731         22.3709    
    0.765370         21.6533         22.4186    
     2.62466         22.4152         25.0399    
     1.48011         21.1387         22.6188    
     1.36786         20.4103         21.7781    
    0.556685         21.5717         22.1284    
    0.360581         21.1663         21.5269    
    0.816675         21.4129         22.2296    
   -0.202559E-01     21.3662         21.3459    
     1.99653         22.6458         24.6424    
   -0.445166E-01     21.3583         21.3138    
    0.381473         21.6080         21.9894    
    0.362805         21.0641         21.4269    
    0.411087         21.3146         21.7257    
   -0.822514         20.6430         19.8204    
    0.266459         20.5598         20.8262    
    0.326268         21.1221         21.4484    
     1.10722         20.7134         21.8206    
   -0.294612         19.9725         19.6779    
     1.39918         21.6280         23.0271    
   -0.835278         20.6499         19.8147    
    0.773898         21.4131         22.1870    
   -0.491372         20.8177         20.3263    
     2.28896         21.0798         23.3687    
    0.337676         20.4743         20.8120    
   -0.137896         20.7676         20.6297    
     1.19657         21.6854         22.8820    
     1.72413         21.8489         23.5730    
     1.23587         21.5798         22.8157    
    0.614865         21.5360         22.1509    
     1.00273         21.8984         22.9012    
     1.59801         22.0824         23.6804    
    0.398431         21.0404         21.4388    
    0.120670         20.7919         20.9126    
    -1.47414         20.3130         18.8388    
    0.143395         21.1921         21.3355    
    0.526690         20.9646         21.4913    
     1.22369         22.0464         23.2701    
     1.23097         21.6827         22.9137    
   -0.765247E-01     20.4641         20.3876    
   -0.211236         20.9518         20.7406    
     1.72682         21.7336         23.4604    
   -0.411961         19.8656         19.4536    
    0.122677         21.2316         21.3543    
     2.64849         22.5544         25.2029    
    0.983599E-01     21.4225         21.5209    
     1.77135         21.5731         23.3444    
   -0.590575         20.3523         19.7618    
   -0.554732         21.4084         20.8537    
   -0.482984         21.7446         21.2616    
    0.230662         21.5816         21.8122    
    0.439360         20.2797         20.7190    
     2.02619         21.6984         23.7246    
    0.387893         20.7979         21.1858    
    0.752270         21.5958         22.3481    
    0.206278E-01     20.8484         20.8690    
    0.386812         20.8140         21.2008    
    0.135177         20.5148         20.6499    
     1.17169         21.0782         22.2499    
    0.770368         21.0212         21.7915    
     1.78508         20.7110         22.4961    
   -0.672884         21.2490         20.5761    
     2.15360         21.5275         23.6811    
    0.269627         21.6384         21.9081    
    0.770432         21.5273         22.2977    
    0.633702         19.9636         20.5973    
   -0.519864         21.1400         20.6201    
     1.25433         21.6602         22.9145    
    0.609880         20.5059         21.1158    
   -0.101627         19.9746         19.8730    
    0.144722         20.3611         20.5058    
   -0.542360         21.6654         21.1231    
    0.468715         21.9227         22.3914    
    0.229367         22.1347         22.3641    
    0.399014E-01     22.0418         22.0817    
     1.86665         22.4184         24.2850    
    -1.19154         21.1161         19.9246    
    0.340000         21.5990         21.9390    
     1.98217         22.8750         24.8572    
   -0.257884         21.5409         21.2830    
   -0.285995         21.3986         21.1126    
     1.14727         21.6682         22.8154    
    0.266024E-01     21.4009         21.4275    
     1.41701         20.3616         21.7786    
    0.612919         20.3558         20.9687    
   -0.218348         19.9709         19.7526    
    0.637454         21.6452         22.2827    
    0.724594         21.9070         22.6316    
    0.138029         21.4201         21.5582    
    0.732386         21.8417         22.5741    
   -0.365886         21.7365         21.3706    
   -0.629673         21.8314         21.2017    
   -0.784220         21.1381         20.3539    
     1.29124         21.5888         22.8800    
    0.577138         21.6882         22.2654    
     2.01488         22.6732         24.6881    
     1.17259         22.2176         23.3902    
    0.346964         20.9985         21.3455    
     1.18266         22.3726         23.5553    
     1.64871         22.7608         24.4095    
    -1.02809         20.5527         19.5246    
    0.150110         21.2110         21.3612    
   -0.304414         20.8497         20.5453    
     1.35879         21.3101         22.6689    
    0.399228         21.4896         21.8888    
    0.138913         20.3456         20.4845    
     1.27670         21.3541         22.6308    
    0.515432E-01     22.6769         22.7284    
    0.466521         22.2530         22.7196    
    0.507470         22.2797         22.7872    
     1.69135         22.9208         24.6121    
   -0.218754         21.4765         21.2577    
    -1.16877         21.0033         19.8345    
    0.780730         22.2273         23.0080    
     1.68091         21.2755         22.9564    
    0.451708         22.1356         22.5873    
     1.28667         22.3333         23.6200    
     1.56937         22.7145         24.2838    
    0.401144E-02     20.8201         20.8241    
     1.06782         21.3982         22.4660    
    0.374061         20.9919         21.3659    
     1.10462         22.0401         23.1447    
    0.355345         21.5591         21.9145    
    0.767307         22.1524         22.9197    
    0.315723         20.3815         20.6973    
    0.409763         21.3057         21.7154    
     1.13279         21.5207         22.6534    
   -0.216119         21.2492         21.0331    
    0.397112         21.5505         21.9476    
   -0.297374         21.0195         20.7221    
    0.554488E-01     21.2715         21.3270    
     1.89556         22.2854         24.1810    
    0.144801         21.1015         21.2463    
    0.922390         22.7185         23.6408    
    0.283165         22.1177         22.4009    
     1.01930         21.5280         22.5473    
    0.663539E-01     21.0109         21.0773    
   -0.119401         20.7026         20.5832    
    0.404350         20.9673         21.3717    
    0.704082         21.1520         21.8561    
    0.630027         21.1116         21.7416    
    0.934019         22.5288         23.4628    
    0.224500         22.1729         22.3974    
    0.946019         22.7347         23.6808    
     1.39579         22.5313         23.9271    
    0.126093         22.2003         22.3264    
    0.401191         21.0282         21.4294    
    0.208255E-01     21.2805         21.3013    
    0.166347         21.9720         22.1384    
    0.876450         20.4650         21.3414    
    0.632805         20.3890         21.0218    
     1.30015         20.4973         21.7975    
    0.427033         20.7316         21.1586    
     1.27691         21.3359         22.6128    
    0.843221E-01     20.3332         20.4175    
     1.79416         21.5022         23.2963    
    -1.19033         19.6169         18.4266    
    0.624488E-01     20.8465         20.9090    
    0.844478         21.3047         22.1492    
     1.12967         21.4604         22.5901    
   -0.407993         20.7016         20.2936    
     1.40868         21.3085         22.7171    
     1.28606         21.0113         22.2973    
    0.358234E-01     20.3298         20.3656    
     1.82439         20.5659         22.3903    
    -1.14495         19.0750         17.9300    
   -0.579721         19.2306         18.6509    
    0.963305         21.3487         22.3120    
     1.22354         21.5048         22.7284    
    0.744117         20.4362         21.1804    
    0.622748         20.3700         20.9927    
    -1.01631         19.9847         18.9684    
   -0.312488         20.1972         19.8847    
    0.968470E-01     20.4737         20.5706    
     1.66749         22.5857         24.2532    
     1.12224         21.7978         22.9200    
    0.172002         21.5622         21.7342    
    0.109387         22.3601         22.4695    
     1.05825         22.8917         23.9499    
    0.775995         21.8768         22.6528    
     1.03867         22.0100         23.0487    
   -0.189870         21.4593         21.2694    
    0.505751         21.4920         21.9978    
     1.51376         22.1941         23.7079    
    0.236538         20.4935         20.7301    
     1.37828         20.6943         22.0726    
   -0.418627         20.5356         20.1170    
     1.08768         21.7425         22.8302    
   -0.164832E-01     21.0881         21.0717    
    0.207050E-01     22.3091         22.3298    
   -0.618274E-01     20.7143         20.6525    
     1.76526         21.9533         23.7186    
    0.263304         20.9316         21.1950    
    0.279994         19.8197         20.0997    
    0.713057         20.0558         20.7689    
    0.516564         19.8418         20.3584    
    0.359471         21.0704         21.4299    
     1.28227         20.9747         22.2569    
    0.330280         20.0024         20.3327    
     1.26843         21.6326         22.9010    
    0.703256         21.5899         22.2932    
     1.08284         21.4671         22.5499    
     1.71915         22.2728         23.9920    
     2.11355         21.4708         23.5843    
    0.393040         20.7741         21.1672    
   -0.693728         18.1762         17.4825    
    0.791657         19.4977         20.2894    
     1.53676         20.3502         21.8870    
     1.92814         21.4080         23.3361    
    0.380591         20.6846         21.0652    
   -0.522132         20.7774         20.2553    
    0.164713         21.3711         21.5358    
   -0.733247         20.8818         20.1486    
   -0.335324E-01     21.6825         21.6489    
     1.67290         23.2461         24.9190    
    0.600012E-01     21.6422         21.7022    
     1.42349         22.2875         23.7110    
   -0.159791         21.0885         20.9287    
    0.795903         20.1968         20.9927    
    0.550774         21.3349         21.8857    
     1.46149         21.6235         23.0850    
   -0.226817         20.7067         20.4799    
     1.15297         21.2128         22.3658    
     2.54568         22.0146         24.5603    
    0.805228         19.7271         20.5323    
     1.77724         21.6409         23.4181    
     1.51778         21.4995         23.0173    
     1.33016         20.3753         21.7054    
   -0.732609E-01     20.2635         20.1902    
   -0.953722         19.9636         19.0098    
     1.37976         20.9926         22.3723    
    0.692748         20.7391         21.4319    
    0.469387         20.6426         21.1120    
     1.30606         21.0446         22.3507    
     1.65342         21.6333         23.2867    
    0.788204         20.5051         21.2933    
     1.54694         21.5757         23.1226    
    0.513990         21.6401         22.1541    
    0.756607         20.5507         21.3073    
    0.712641         20.4164         21.1291    
    0.646564         20.3804         21.0269    
    0.126422         19.9365         20.0629    
   -0.887392         19.1547         18.2673    
     1.43654         21.5585         22.9950    
   -0.372587         20.9757         20.6031    
     1.43972         21.4462         22.8859    
    0.806015         19.6311         20.4371    
    0.715597         21.2076         21.9232    
     1.92095         22.3733         24.2943    
    0.787769         21.7323         22.5201    
     1.30580         22.5788         23.8846    
     1.99581         22.7081         24.7039    
   -0.212380         21.5047         21.2923    
    0.897615         20.8829         21.7805    
    0.311491         20.9390         21.2505    
     1.24309         22.2239         23.4670    
   -0.713283         21.1824         20.4691    
    0.735400         21.7395         22.4749    
     2.30984         22.9164         25.2262    
    0.548287         20.6347         21.1830    
   -0.287446         20.1792         19.8917    
   -0.737545         20.5840         19.8465    
     1.70818         22.4928         24.2010    
     1.59109         21.8361         23.4271    
    0.457384         21.9547         22.4121    
     1.12658         21.0659         22.1925    
    0.520618         22.3486         22.8692    
     1.28142         22.4582         23.7396    
    0.993745         20.8681         21.8618    
     1.53808         21.1693         22.7074    
    0.877914         21.6329         22.5108    
    0.481633         21.3741         21.8557    
     1.38990         21.3402         22.7301    
     1.29414         21.7486         23.0428    
    0.851459         21.5880         22.4394    
    0.634077         19.4408         20.0748    
    0.153528         20.4674         20.6209    
     1.81606         21.1707         22.9868    
   -0.676653E-01     20.4076         20.3399    
     1.95118         20.7910         22.7422    
     2.10586         21.1205         23.2264    
     1.34194         22.9019         24.2438    
     1.07959         21.6763         22.7559    
    0.433549         21.4663         21.8999    
    0.710102         20.7491         21.4592    
     1.46825         21.1428         22.6110    
     1.45954         21.1484         22.6079    
     1.54894         20.9481         22.4970    
   -0.475451         20.3727         19.8973    
    0.557388         19.6438         20.2012    
     1.29549         20.0807         21.3762    
    0.666125         19.7030         20.3691    
     1.39213         21.3707         22.7628    
   -0.286277         21.0257         20.7394    
     1.19065         21.2553         22.4460    
    0.221595         19.9032         20.1248    
     1.34616         21.4982         22.8444    
   -0.359787         20.9829         20.6231    
     1.25956         21.3569         22.6165    
    0.949700         20.6352         21.5849    
     1.19891         21.3235         22.5224    
    0.691617         21.1794         21.8710    
   -0.432618         20.8876         20.4550    
    0.603745         21.1147         21.7185    
    0.951579         21.8002         22.7518    
     1.18462         22.2956         23.4803    
     1.42973         22.0608         23.4905    
     1.80872         22.2674         24.0761    
     1.81766         22.7322         24.5499    
    0.212281         21.6316         21.8439    
     1.84565         22.5199         24.3655    
    0.333514         21.9901         22.3236    
     1.58199         21.5681         23.1501    
    0.567547         21.1705         21.7381    
     1.03065         21.3220         22.3526    
     1.58141         21.3377         22.9191    
    0.798453         21.1085         21.9069    
    0.872384         21.1853         22.0577    
     2.04306         21.2620         23.3051    
   -0.112899         19.8159         19.7030    
     2.32077         23.2570         25.5777    
     2.11007         23.2779         25.3880    
     1.11403         21.9281         23.0421    
    0.253266         20.9837         21.2370    
     1.07882         21.7865         22.8653    
     1.67608         21.8769         23.5529    
     1.21224         21.7773         22.9896    
    0.730194         20.9490         21.6792    
     1.42988         21.1770         22.6069    
    0.980825         20.8023         21.7832    
     1.00366         20.9403         21.9439    
     2.24727         22.0494         24.2966    
     3.44274         22.8849         26.3276    
   -0.728082         20.4399         19.7118    
     2.36014         21.6237         23.9838    
     2.43488         21.6532         24.0881    
    0.953204         20.4883         21.4415    
    0.838008         20.6999         21.5379    
     1.52667         20.8883         22.4150    
    0.816518         20.0637         20.8802    
    0.221004         20.1779         20.3989    
     1.23440         21.3887         22.6231    
     1.38835         21.7140         23.1024    
    0.474858         22.2733         22.7482    
    0.116068         21.9094         22.0254    
     1.47040         22.6469         24.1173    
     1.42772         22.2437         23.6714    
    0.332851         21.8623         22.1951    
     1.10624         22.6624         23.7687    
    0.412488         22.2612         22.6737    
    0.345441         21.9056         22.2510    
     1.42173         22.4914         23.9131    
    0.141272         21.6536         21.7948    
     1.47364         23.0199         24.4935    
     1.99402         23.4283         25.4223    
     1.37564         21.7919         23.1675    
    0.585210         21.9333         22.5185    
    0.278492         22.5301         22.8086    
     1.69126         22.8927         24.5839    
   -0.527007         21.0769         20.5498    
    0.715516         21.7083         22.4238    
    0.446931         21.3239         21.7708    
   -0.216342         20.6985         20.4822    
    0.980988E-01     21.6139         21.7120    
    0.565868         21.9626         22.5285    
     1.13569         20.7880         21.9236    
     1.63971         21.3388         22.9785    
     1.95073         21.0813         23.0321    
     1.80452         22.2379         24.0424    
    0.713389         20.7833         21.4967    
     2.39581         22.8437         25.2395    
     1.40878         21.0864         22.4952    
     1.77381         21.4853         23.2591    
     2.04664         21.7835         23.8301    
    0.501788         20.0952         20.5970    
     2.47421         22.6094         25.0836    
     2.67616         22.1098         24.7860    
     1.91206         21.6364         23.5485    
     2.68360         21.9371         24.6207    
     2.82408         20.9667         23.7907    
    0.664938         20.2735         20.9384    
     1.01725         20.6585         21.6758    
     1.22769         20.6228         21.8505    
     2.03648         21.7724         23.8089    
     2.42498         22.5987         25.0236    
     1.27751         20.9429         22.2204    
    0.626894         21.7651         22.3920    
     2.39413         20.9803         23.3744    
     1.59540         21.6268         23.2222    
     2.30576         22.2080         24.5138    
     1.80840         21.6871         23.4955    
     1.23619         19.5350         20.7712    
     3.61148         22.8401         26.4515    
     2.38002         21.3973         23.7773    
     1.45674         21.6541         23.1108    
     1.59405         21.3866         22.9806    
     1.25538         21.8055         23.0609    
    0.661080         19.7819         20.4430    
     1.71198         21.4178         23.1298    
     1.81269         21.7027         23.5154    
    0.617418         20.2216         20.8390    
    0.708299         21.5929         22.3012    
     2.57471         22.5965         25.1712    
     2.33802         22.1019         24.4399    
     1.93550         21.8733         23.8088    
    0.761842         21.3804         22.1422    
     2.25196         22.8355         25.0874    
   -0.173951         21.3003         21.1263    
    0.589735         21.7141         22.3038    
     1.45193         22.1813         23.6333    
    0.772122         21.8221         22.5943    
    0.349860         21.5926         21.9425    
     1.52694         22.2324         23.7594    
    0.992019         22.2219         23.2139    
     1.11274         22.2876         23.4003    
    0.596867         22.0069         22.6038    
    0.298099         21.7587         22.0568    
   -0.163958         21.5078         21.3439    
     1.06992         22.2799         23.3499    
    0.837401         22.1533         22.9907    
    0.845446         22.1577         23.0032    
   -0.528840         19.8349         19.3060    
     1.09284         20.7182         21.8110    
    0.948732         20.6397         21.5884    
     1.58048         22.1291         23.7096    
    0.780934         21.7316         22.5125    
   -0.133723E-01     20.6875         20.6741    
   -0.429648         20.4609         20.0312    
