    Residual          Y-hat        Observation
    0.391749         22.3184         22.7101    
   -0.929478E-01     20.8663         20.7733    
    0.158241         20.6331         20.7913    
     1.35974         21.5939         22.9537    
     1.32055         21.0182         22.3388    
   -0.801212E-01     19.9667         19.8866    
   -0.649305         20.7477         20.0984    
   -0.643780         20.4747         19.8309    
    0.211817E-01     20.9328         20.9540    
    -1.16802         20.3556         19.1875    
   -0.423435E-01     20.5863         20.5440    
    0.903035         21.0953         21.9983    
   -0.232545         21.3548         21.1222    
    0.419706         21.0986         21.5183    
     1.03218         21.9266         22.9588    
   -0.935790         20.8024         19.8666    
    0.919565         22.3188         23.2384    
   -0.307391         20.9231         20.6157    
    0.458573         21.6452         22.1038    
    -1.00149         21.2101         20.2086    
     1.41886         22.3877         23.8066    
   -0.553432         20.9859         20.4324    
    0.487271E-04     21.4730         21.4731    
   -0.723671         21.0779         20.3542    
     2.06889         22.6026         24.6715    
   -0.442956         21.2081         20.7652    
   -0.847839E-01     21.4038         21.3190    
    -1.03003         21.0072         19.9772    
   -0.851338         21.1690         20.3177    
    -1.06873         21.5389         20.4701    
    0.334675         22.4514         22.7861    
   -0.674775E-01     22.2576         22.1901    
    -1.05486         21.7278         20.6729    
    0.238673         23.1718         23.4104    
     1.73174         23.3281         25.0598    
     1.47078         22.7234         24.1942    
   -0.388572         21.4420         21.0534    
    0.133132         21.8808         22.0139    
   -0.616476E-01     21.3110         21.2493    
    0.462444         21.6844         22.1468    
    0.663885         21.6106         22.2745    
     1.12084         22.4274         23.5482    
   -0.338242         21.8297         21.4915    
   -0.891264         22.1381         21.2469    
   -0.482647         22.0436         21.5609    
     1.07185         23.5653         24.6371    
   -0.877379E-01     22.9330         22.8452    
    0.870518         21.6502         22.5207    
   -0.109613E-01     21.6609         21.6499    
   -0.247491         21.3640         21.1165    
   -0.531369         20.8873         20.3560    
   -0.926499         22.2814         21.3549    
     1.43446         23.0343         24.4687    
   -0.769480         21.9835         21.2140    
    0.460848         22.6979         23.1588    
   -0.105484         22.9097         22.8042    
    0.245569         21.3323         21.5778    
    -1.20322         20.5586         19.3554    
    -1.58171         21.7594         20.1777    
    0.245714         22.5460         22.7917    
   -0.666172         21.6596         20.9934    
   -0.434223E-01     22.3070         22.2636    
     1.68552         22.9335         24.6191    
   -0.564288         21.6541         21.0898    
    0.412694         21.6078         22.0205    
    0.589141         22.1619         22.7511    
   -0.177402         22.4481         22.2707    
   -0.907058         21.9658         21.0588    
    0.189595         22.5654         22.7550    
    0.398001         22.2450         22.6430    
   -0.231388         21.0550         20.8236    
    0.537958         21.4755         22.0135    
   -0.820570         20.4659         19.6454    
   -0.678757         20.5434         19.8647    
   -0.542144         22.0739         21.5317    
   -0.129273         21.9817         21.8525    
     1.33344         23.3116         24.6451    
     1.04807         23.7350         24.7831    
   -0.261305         20.9999         20.7386    
    -1.23273         20.4741         19.2414    
    0.238140         21.5387         21.7768    
   -0.408584         21.8978         21.4892    
   -0.221938         21.5537         21.3318    
   -0.235575         20.2930         20.0574    
    0.234457         20.5486         20.7830    
    -1.04937         19.8505         18.8011    
    0.450052         20.6658         21.1159    
    0.545854         22.3936         22.9394    
    0.616799         22.7995         23.4163    
     1.57376         22.5702         24.1440    
    0.400860         22.3506         22.7515    
    0.958438E-01     22.6551         22.7510    
    0.464368         22.8015         23.2658    
   -0.440786         22.0767         21.6359    
    0.306493         22.3144         22.6209    
    0.852640E-01     22.1936         22.2789    
     1.45382         22.9760         24.4299    
    0.846271         23.1453         23.9916    
     1.47204         23.4868         24.9588    
    -1.01659         21.1322         20.1156    
   -0.548071         21.3872         20.8392    
   -0.108361         21.7295         21.6211    
    0.425528         22.8827         23.3082    
   -0.385829         22.3412         21.9554    
    0.946047E-01     22.8165         22.9111    
   -0.109037         23.0228         22.9138    
    0.305377E-01     22.3795         22.4100    
    -1.11099         21.9978         20.8868    
     1.14289         22.9873         24.1302    
    0.576544         20.9874         21.5639    
   -0.797442         21.0088         20.2113    
    0.299379E-02     21.8074         21.8104    
   -0.317344         22.4363         22.1190    
   -0.805054         22.6725         21.8674    
   -0.327410         22.2215         21.8941    
    0.847931         22.8638         23.7117    
    0.102807         22.1175         22.2203    
   -0.798391         21.9641         21.1657    
   -0.694035         21.1292         20.4352    
   -0.425848         21.2283         20.8025    
    0.608984         21.7061         22.3151    
    0.673578         22.6612         23.3348    
    0.651475         23.0299         23.6814    
    0.335986         21.9545         22.2905    
    0.376816         22.3078         22.6846    
    0.227196         22.7254         22.9526    
    0.125610E-01     22.7597         22.7723    
    -1.30358         21.8389         20.5353    
    -2.15386         19.8727         17.7189    
    0.409475         21.3054         21.7149    
    0.963979         21.2783         22.2423    
    0.677255         21.5447         22.2220    
    0.441974E-01     20.6515         20.6957    
    0.670501         20.1635         20.8340    
   -0.254101         22.9975         22.7434    
   -0.398458         21.9644         21.5659    
   -0.321271         21.6285         21.3073    
    0.541458         22.1765         22.7179    
    0.343317         22.0681         22.4114    
    0.157594E-01     22.2289         22.2447    
   -0.338487         22.1138         21.7753    
   -0.931026         21.7896         20.8586    
     1.63828         22.5333         24.1716    
    0.175626         21.9506         22.1262    
    0.305682         21.7737         22.0794    
   -0.403354         21.7004         21.2970    
   -0.506514         21.6440         21.1375    
   -0.299196         21.2908         20.9916    
   -0.406832         21.6893         21.2825    
     1.22122         23.4343         24.6555    
    0.188940E-01     22.4185         22.4374    
   -0.951566E-01     21.7497         21.6545    
     1.15515         22.7045         23.8597    
   -0.295427         21.9470         21.6516    
   -0.682569         21.7891         21.1065    
   -0.417573E-01     22.1392         22.0974    
    0.165561         22.0448         22.2104    
    0.722097E-01     23.7958         23.8680    
    0.169620         21.6151         21.7847    
   -0.550383         21.6924         21.1420    
     1.27478         22.5438         23.8186    
   -0.118393         21.9984         21.8800    
    0.695806         22.7065         23.4024    
    0.531997         22.3491         22.8811    
   -0.809845         21.6283         20.8184    
    0.402320         21.9687         22.3711    
    0.898488         21.4838         22.3822    
    0.411409         22.4823         22.8937    
   -0.217773         21.8504         21.6326    
   -0.856387         20.6782         19.8218    
   -0.317795         21.1380         20.8202    
    0.209225         21.4264         21.6356    
    0.769793         21.4940         22.2638    
    -1.33113         20.5077         19.1766    
    0.671412         21.5834         22.2548    
    0.322696E-01     21.7167         21.7490    
   -0.955015         21.3035         20.3485    
   -0.434665         22.7608         22.3261    
   -0.797777         20.8410         20.0432    
   -0.841746         20.8060         19.9643    
   -0.232894         21.1046         20.8717    
    0.321555         21.3467         21.6683    
   -0.765026         21.4901         20.7250    
   -0.339956E-01     22.1215         22.0875    
    -1.07404         21.5544         20.4804    
   -0.876812E-01     22.4062         22.3186    
     1.06087         23.2258         24.2867    
    0.434876         21.4624         21.8973    
    -1.18735         20.5766         19.3892    
    0.528694         23.4147         23.9434    
   -0.369164E-01     22.9941         22.9572    
    0.279586         22.6746         22.9542    
    -2.09239         21.6422         19.5498    
   -0.862019         22.5780         21.7159    
    0.482876         22.3978         22.8807    
     1.29634         22.8428         24.1391    
   -0.429776         21.6438         21.2140    
     1.04563         22.6212         23.6668    
    0.577256E-01     21.8869         21.9446    
     1.38753         22.2919         23.6794    
    0.133795E-01     21.3410         21.3544    
    0.177221         22.2011         22.3784    
    -1.06621         20.9151         19.8489    
    -1.30138         20.8535         19.5521    
   -0.410699         21.1899         20.7792    
   -0.104805         22.1182         22.0134    
   -0.849583         21.4865         20.6369    
    0.714113         21.9185         22.6326    
    0.753185         21.9397         22.6929    
    0.359258         21.4912         21.8505    
     1.50015         21.6851         23.1853    
   -0.927751         21.0221         20.0944    
    0.509728E-01     21.5571         21.6081    
     1.13997         22.4750         23.6150    
     1.48492         22.6933         24.1782    
   -0.189709         22.4319         22.2422    
    0.220310         22.1054         22.3258    
   -0.228132         21.8604         21.6323    
    0.497864         21.9267         22.4246    
    0.643062         22.7100         23.3530    
   -0.475318         22.2522         21.7769    
   -0.346052         22.3229         21.9768    
     1.65911         22.3973         24.0564    
     1.13102         22.5353         23.6663    
    0.300236         21.6840         21.9843    
    -2.47668         20.1923         17.7156    
   -0.462690         21.9321         21.4694    
    0.980610         22.9121         23.8927    
    0.789200         22.8285         23.6177    
   -0.344686         22.0138         21.6691    
    0.576447         21.4626         22.0390    
    0.143265         23.0545         23.1978    
     1.90036         23.4191         25.3195    
    0.361732         22.5133         22.8750    
    0.103103         22.5132         22.6163    
    0.499360         22.7297         23.2291    
    0.883072         21.0997         21.9828    
   -0.565194         20.3138         19.7486    
   -0.605018         20.2119         19.6069    
    0.966924         22.1188         23.0857    
   -0.303947         21.9101         21.6061    
    0.708506         22.4623         23.1708    
   -0.220342         21.6894         21.4691    
   -0.608217         21.3918         20.7836    
     1.25266         22.4805         23.7331    
    0.701239         22.1573         22.8585    
   -0.982255         19.9986         19.0163    
    -1.09403         20.4394         19.3453    
   -0.934887         21.1248         20.1899    
    0.255048         20.7404         20.9955    
    -1.03176         21.0409         20.0092    
    0.741632         22.0058         22.7474    
   -0.404230         20.9412         20.5369    
   -0.790515         21.0687         20.2782    
     1.03818         21.2934         22.3315    
    -1.75679         20.5296         18.7728    
   -0.113136E-01     21.4988         21.4875    
   -0.561435         22.4648         21.9033    
    0.793261         23.2161         24.0094    
   -0.634017         22.1798         21.5458    
   -0.102618         22.4686         22.3660    
     1.78707         21.6398         23.4268    
    0.464433E-01     21.1252         21.1716    
   -0.890799E-01     21.8355         21.7464    
    0.915904         22.4025         23.3184    
   -0.538524         21.1795         20.6409    
   -0.498670E-01     21.5921         21.5423    
    -1.68610         20.5198         18.8337    
    -1.04586         20.6998         19.6540    
    0.823573         21.6906         22.5142    
   -0.707745E-01     21.6765         21.6057    
   -0.359479         21.9365         21.5770    
    0.449901         21.4712         21.9211    
    0.681488         23.7751         24.4566    
   -0.214136         23.2063         22.9921    
     3.10101         24.6818         27.7828    
    0.216165E-01     23.1615         23.1831    
   -0.610466         21.0132         20.4027    
   -0.163953         21.1249         20.9610    
    0.616163E-01     22.5540         22.6156    
   -0.348880         22.6641         22.3152    
    0.586551         21.3422         21.9288    
    0.707032         22.8348         23.5418    
    0.150970         22.1475         22.2985    
    0.947452         21.4920         22.4394    
   -0.832335         20.7005         19.8682    
    0.721423         23.1615         23.8829    
    0.987216E-01     22.7717         22.8705    
     1.16279         23.8314         24.9942    
    0.490628         22.4627         22.9533    
   -0.380801         21.9902         21.6094    
    0.272771         22.5053         22.7781    
     1.86078         23.5533         25.4141    
    0.598216E-01     22.6110         22.6708    
   -0.428270         21.6343         21.2060    
     1.34760         22.9941         24.3417    
     1.18628         23.5515         24.7378    
   -0.626538         22.8104         22.1839    
    0.336553         23.2526         23.5891    
    0.144774         22.4367         22.5815    
   -0.583617         22.1885         21.6048    
    -1.03204         21.6332         20.6012    
   -0.639126         20.7735         20.1344    
   -0.566549         21.6367         21.0702    
     1.65316         22.7339         24.3870    
    0.443830         21.8204         22.2642    
    0.519691E-01     22.3189         22.3708    
    0.444401         22.8275         23.2719    
    -2.42097         21.3439         18.9229    
   -0.773806         20.7533         19.9795    
    -1.19535         19.6392         18.4438    
   -0.174975         21.0159         20.8409    
     1.53534         22.3927         23.9281    
    0.845216         22.8682         23.7134    
    0.667450         22.7709         23.4383    
    0.342846         23.2249         23.5677    
     1.79264         24.2691         26.0618    
    0.139700         23.1184         23.2581    
    -1.96007         21.0177         19.0576    
    -1.67578         20.5309         18.8551    
    0.226699E-01     21.2495         21.2722    
     1.68343         22.1038         23.7872    
   -0.604457         22.1851         21.5807    
   -0.103425         23.1697         23.0663    
    -1.81690         22.2399         20.4230    
    -1.48033         20.7609         19.2806    
   -0.370933         21.9142         21.5432    
     1.69667         22.6599         24.3565    
   -0.247071         21.5255         21.2784    
   -0.933010E-01     23.3689         23.2756    
    0.124428         23.1238         23.2482    
   -0.330941         22.2912         21.9603    
    -1.53126         21.6943         20.1630    
     1.12458         23.5796         24.7042    
    0.535840E-01     22.5417         22.5952    
    0.612038         22.6173         23.2293    
   -0.425009E-01     22.8369         22.7944    
   -0.154770         22.6333         22.4785    
    0.359536E-01     23.2108         23.2467    
    0.528659         22.9988         23.5274    
    0.561626         23.5798         24.1414    
   -0.646665         22.2555         21.6088    
    0.411852         23.8092         24.2211    
   -0.465694         22.4538         21.9881    
    -1.12941         21.2295         20.1001    
    0.982510         24.0411         25.0236    
    0.284950         23.2766         23.5615    
    0.815632         22.9970         23.8126    
    -1.10875         22.6334         21.5247    
   -0.176728E-01     22.9187         22.9010    
   -0.379965         22.5478         22.1678    
    0.633875         22.9727         23.6066    
    -1.13073         21.4294         20.2987    
     1.08316         24.1514         25.2346    
    0.377078         22.7907         23.1677    
   -0.605742         22.3003         21.6946    
   -0.333343         22.4353         22.1020    
    0.494000         22.4924         22.9864    
   -0.467362         22.4520         21.9846    
    0.164393         23.1444         23.3088    
    0.317835         23.3126         23.6304    
   -0.492530         23.9320         23.4395    
    0.184993         22.9523         23.1373    
     2.27627         25.4592         27.7354    
    0.269693         23.0728         23.3425    
    0.210311         23.0792         23.2895    
   -0.779430         21.9808         21.2013    
    0.403405         24.2474         24.6509    
    0.980000         24.1000         25.0800    
     1.36920         24.0970         25.4661    
    -1.19836         21.6508         20.4524    
    0.219427         23.1154         23.3348    
   -0.329907         22.7008         22.3709    
   -0.860645         23.2793         22.4186    
    0.990247         24.0496         25.0399    
   -0.149038         22.7679         22.6188    
   -0.260676         22.0388         21.7781    
    0.864401E-01     22.0420         22.1284    
   -0.160131         21.6870         21.5269    
    0.295495         21.9341         22.2296    
   -0.580458         21.9264         21.3459    
     1.43462         23.2078         24.6424    
   -0.605034         21.9188         21.3138    
   -0.855192E-01     22.0749         21.9894    
   -0.100556         21.5274         21.4269    
   -0.140829         21.8665         21.7257    
    -1.37316         21.1936         19.8204    
   -0.194705         21.0209         20.8262    
   -0.136327         21.5847         21.4484    
    0.529380         21.2912         21.8206    
   -0.871037         20.5490         19.6779    
    0.930001         22.0971         23.0271    
    -1.30043         21.1151         19.8147    
    0.306089         21.8809         22.1870    
   -0.959738         21.2861         20.3263    
     1.71046         21.6583         23.3687    
   -0.239786         21.0517         20.8120    
   -0.662527         21.2922         20.6297    
    0.626668         22.2553         22.8820    
     1.15417         22.4188         23.5730    
    0.565879         22.2498         22.8157    
   -0.551968E-01     22.2061         22.1509    
    0.332537         22.5686         22.9012    
    0.927226         22.7532         23.6804    
   -0.199088         21.6379         21.4388    
   -0.477535         21.3901         20.9126    
    -2.02288         20.8617         18.8388    
   -0.407004         21.7425         21.3355    
   -0.108928         21.6002         21.4913    
    0.668186         22.6019         23.2701    
    0.675169         22.2385         22.9137    
   -0.743297         21.1309         20.3876    
   -0.880501         21.6211         20.7406    
     1.05591         22.4045         23.4604    
   -0.976347         20.4299         19.4536    
   -0.454864         21.8092         21.3543    
     2.07013         23.1328         25.2029    
   -0.480205         22.0011         21.5209    
     1.09772         22.2467         23.3444    
    -1.25885         21.0206         19.7618    
    -1.18784         22.0416         20.8537    
    -1.11494         22.3766         21.2616    
   -0.417778         22.2300         21.8122    
   -0.199527         20.9186         20.7190    
     1.38480         22.3398         23.7246    
   -0.251203         21.4370         21.1858    
    0.142217         22.2059         22.3481    
   -0.589715         21.4587         20.8690    
   -0.223632         21.4245         21.2008    
   -0.385450         21.0354         20.6499    
    0.650000         21.5999         22.2499    
    0.249167         21.5424         21.7915    
     1.26453         21.2316         22.4961    
    -1.14982         21.7259         20.5761    
     1.68451         21.9966         23.6811    
   -0.834618E-01     21.9915         21.9081    
    0.417360         21.8803         22.2977    
    0.166845         20.4304         20.5973    
   -0.876255         21.4964         20.6201    
    0.896543         22.0180         22.9145    
    0.256745         20.8590         21.1158    
   -0.453736         20.3267         19.8730    
   -0.206582         20.7124         20.5058    
   -0.839492         21.9625         21.1231    
    0.170591         22.2209         22.3914    
   -0.986968E-01     22.4628         22.3641    
   -0.288038         22.3697         22.0817    
     1.44880         22.8362         24.2850    
    -1.60643         21.5310         19.9246    
   -0.125542         22.0645         21.9390    
     1.51328         23.3439         24.8572    
   -0.725124         22.0081         21.2830    
   -0.748144         21.8607         21.1126    
    0.791851         22.0236         22.8154    
   -0.327759         21.7552         21.4275    
     1.08819         20.6904         21.7786    
    0.283841         20.6849         20.9687    
   -0.627899         20.3805         19.7526    
    0.284477         21.9982         22.2827    
    0.370410         22.2612         22.6316    
   -0.215306         21.7735         21.5582    
    0.449914         22.1242         22.5741    
   -0.647700         22.0183         21.3706    
   -0.958034         22.1598         21.2017    
    -1.11374         21.4676         20.3539    
    0.855211         22.0248         22.8800    
    0.178484         22.0869         22.2654    
     1.59016         23.0979         24.6881    
    0.748731         22.6414         23.3902    
    0.684312E-01     21.2770         21.3455    
    0.709806         22.8454         23.5553    
     1.17830         23.2312         24.4095    
    -1.36691         20.8915         19.5246    
   -0.190443         21.5516         21.3612    
   -0.707473         21.2528         20.5453    
    0.956489         21.7124         22.6689    
   -0.495840E-02     21.8938         21.8888    
   -0.239052         20.7235         20.4845    
    0.895048         21.7357         22.6308    
   -0.354124         23.0825         22.7284    
    0.603639E-01     22.6592         22.7196    
   -0.112029         22.8992         22.7872    
     1.07063         23.5415         24.6121    
   -0.697766         21.9555         21.2577    
    -1.64594         21.4804         19.8345    
    0.302267         22.7058         23.0080    
     1.31663         21.6398         22.9564    
    0.142783         22.4445         22.5873    
    0.977816         22.6422         23.6200    
     1.25938         23.0245         24.2838    
   -0.399195         21.2233         20.8241    
    0.663522         21.8025         22.4660    
   -0.280814E-01     21.3940         21.3659    
    0.597981         22.5467         23.1447    
   -0.150524         22.0650         21.9145    
    0.261104         22.6586         22.9197    
   -0.194884         20.8921         20.6973    
   -0.708027E-01     21.7862         21.7154    
    0.652718         22.0007         22.6534    
   -0.551763         21.5849         21.0331    
    0.613587E-01     21.8862         21.9476    
   -0.683236         21.4053         20.7221    
   -0.330526         21.6575         21.3270    
     1.50701         22.6739         24.1810    
   -0.241665         21.4879         21.2463    
    0.606959         23.0339         23.6408    
   -0.322940E-01     22.4332         22.4009    
    0.695308         21.8520         22.5473    
   -0.256657         21.3339         21.0773    
   -0.917599         21.5008         20.5832    
   -0.393700         21.7654         21.3717    
   -0.949654E-01     21.9511         21.8561    
   -0.168944         21.9106         21.7416    
    0.238759         23.2240         23.4628    
   -0.471347         22.8687         22.3974    
    0.165380         23.5154         23.6808    
    0.613554         23.3136         23.9271    
   -0.655872         22.9823         22.3264    
   -0.390121         21.8195         21.4294    
   -0.768684         22.0700         21.3013    
   -0.624394         22.7628         22.1384    
    0.745670E-01     21.2668         21.3414    
   -0.169967         21.1918         21.0218    
    0.499147         21.2983         21.7975    
   -0.421496         21.5801         21.1586    
    0.430105         22.1827         22.6128    
   -0.609567         21.0271         20.4175    
     1.10122         22.1951         23.2963    
    -1.88292         20.3095         18.4266    
   -0.685145         21.5941         20.9090    
    0.270928E-01     22.1221         22.1492    
    0.311994         22.2781         22.5901    
    -1.10886         21.4024         20.2936    
    0.703586         22.0136         22.7171    
    0.453561         21.8438         22.2973    
   -0.795384         21.1610         20.3656    
     1.04252         21.3477         22.3903    
    -1.92305         19.8530         17.9300    
    -1.35916         20.0100         18.6509    
    0.317738         21.9943         22.3120    
    0.501133         22.2272         22.7284    
   -0.771545E-01     21.2575         21.1804    
   -0.198398         21.1911         20.9927    
    -1.77557         20.7440         18.9684    
    -1.07554         20.9603         19.8847    
   -0.667862         21.2384         20.5706    
    0.831929         23.4213         24.2532    
    0.288286         22.6317         22.9200    
   -0.621297         22.3555         21.7342    
   -0.663209         23.1327         22.4695    
    0.286413         23.6635         23.9499    
    0.756512E-01     22.5771         22.6528    
    0.358640         22.6901         23.0487    
   -0.870738         22.1402         21.2694    
   -0.278221         22.2760         21.9978    
    0.730480         22.9774         23.7079    
   -0.539464         21.2695         20.7301    
    0.604459         21.4682         22.0726    
    -1.19432         21.3113         20.1170    
    0.308052         22.5221         22.8302    
   -0.794617         21.8663         21.0717    
   -0.720588         23.0504         22.3298    
   -0.935494         21.5880         20.6525    
     1.00915         22.7094         23.7186    
   -0.527981         21.7229         21.1950    
   -0.367367         20.4671         20.0997    
    0.652496E-01     20.7036         20.7689    
   -0.128668         20.4871         20.3584    
   -0.418388         21.8483         21.4299    
    0.500061         21.7569         22.2569    
   -0.437625         20.7703         20.3327    
    0.496538         22.4045         22.9010    
   -0.680851E-01     22.3613         22.2932    
    0.310730         22.2392         22.5499    
     1.07393         22.9181         23.9920    
     1.35939         22.2249         23.5843    
   -0.321699         21.4889         21.1672    
    -1.32887         18.8114         17.4825    
    0.156568         20.1328         20.2894    
    0.748067         21.1389         21.8870    
     1.11119         22.2249         23.3361    
   -0.434674         21.4999         21.0652    
    -1.23540         21.4907         20.2553    
   -0.549683         22.0855         21.5358    
    -1.44672         21.5953         20.1486    
   -0.747575         22.3965         21.6489    
    0.918243         24.0008         24.9190    
   -0.735523         22.4377         21.7022    
    0.633724         23.0773         23.7110    
   -0.948427         21.8771         20.9287    
   -0.807087E-02     21.0008         20.9927    
   -0.148530         22.0342         21.8857    
    0.763771         22.3213         23.0850    
   -0.922804         21.4027         20.4799    
    0.439112         21.9267         22.3658    
     1.83052         22.7297         24.5603    
   -0.884715E-01     20.6208         20.5323    
     1.06738         22.3507         23.4181    
    0.808185         22.2091         23.0173    
    0.585761         21.1197         21.7054    
   -0.816850         21.0071         20.1902    
    -1.65547         20.6653         19.0098    
    0.674081         21.6983         22.3723    
   -0.307415E-01     21.4626         21.4319    
   -0.305637         21.4176         21.1120    
    0.530226         21.8204         22.3507    
    0.853898         22.4328         23.2867    
   -0.951682E-02     21.3028         21.2933    
    0.747524         22.3751         23.1226    
   -0.120048         22.2741         22.1541    
   -0.331585E-01     21.3404         21.3073    
   -0.770149E-01     21.2061         21.1291    
   -0.143024         21.1700         21.0269    
   -0.673237         20.7362         20.0629    
    -1.68707         19.9544         18.2673    
    0.654456         22.3406         22.9950    
    -1.15412         21.7572         20.6031    
    0.567230         22.3187         22.8859    
    0.503515E-01     20.3867         20.4371    
   -0.390058E-02     21.9271         21.9232    
     1.13457         23.1597         24.2943    
    0.295394E-02     22.5171         22.5201    
    0.476260         23.4083         23.8846    
     1.16518         23.5387         24.7039    
    -1.04073         22.3331         21.2923    
    0.259459E-01     21.7546         21.7805    
   -0.362498         21.6130         21.2505    
    0.433484         23.0335         23.4670    
    -1.52115         21.9903         20.4691    
   -0.124064         22.5990         22.4749    
     1.44528         23.7809         25.2262    
   -0.261037         21.4441         21.1830    
    -1.09591         20.9877         19.8917    
    -1.46517         21.3117         19.8465    
    0.783710         23.4173         24.2010    
    0.665766         22.7614         23.4271    
   -0.530173         22.9423         22.4121    
    0.131992         22.0605         22.1925    
   -0.469176         23.3384         22.8692    
    0.290667         23.4489         23.7396    
   -0.901171E-01     21.9519         21.8618    
    0.452777         22.2546         22.7074    
   -0.118198         22.6290         22.5108    
   -0.513487         22.3692         21.8557    
    0.395258         22.3349         22.7301    
    0.222253         22.8205         23.0428    
   -0.135541         22.5750         22.4394    
   -0.334586         20.4094         20.0748    
   -0.961324         21.5822         20.6209    
    0.699430         22.2873         22.9868    
    -1.18299         21.5229         20.3399    
    0.910503         21.8316         22.7422    
     1.06444         22.1620         23.2264    
    0.239234         24.0046         24.2438    
   -0.229794E-01     22.7789         22.7559    
   -0.669269         22.5692         21.8999    
   -0.316322         21.7755         21.4592    
    0.441574         22.1695         22.6110    
    0.432961         22.1750         22.6079    
    0.364484         22.1325         22.4970    
    -1.45048         21.3477         19.8973    
   -0.482938         20.6841         20.2012    
    0.254909         21.1212         21.3762    
   -0.374313         20.7434         20.3691    
    0.363410         22.3994         22.7628    
    -1.31357         22.0530         20.7394    
    0.162389         22.2836         22.4460    
   -0.808961         20.9338         20.1248    
    0.358441         22.4859         22.8444    
    -1.34649         21.9696         20.6231    
    0.224775         22.3917         22.6165    
   -0.478781E-01     21.6328         21.5849    
    0.199741         22.3227         22.5224    
   -0.333977         22.2050         21.8710    
    -1.45815         21.9131         20.4550    
   -0.390870         22.1094         21.7185    
   -0.590080E-01     22.8108         22.7518    
    0.174084         23.3062         23.4803    
    0.418646         23.0719         23.4905    
    0.797254         23.2788         24.0761    
    0.635078         23.9148         24.5499    
   -0.968629         22.8125         21.8439    
    0.663061         23.7025         24.3655    
   -0.817382         23.1410         22.3236    
    0.432139         22.7179         23.1501    
   -0.583741         22.3218         21.7381    
   -0.111632         22.4643         22.3526    
    0.440232         22.4789         22.9191    
   -0.199246         22.1062         21.9069    
   -0.210799         22.2685         22.0577    
    0.972359         22.3327         23.3051    
    -1.26418         20.9671         19.7030    
     1.14829         24.4295         25.5777    
    0.937027         24.4510         25.3880    
    0.112433         22.9297         23.0421    
   -0.862461         22.0994         21.2370    
   -0.387473E-01     22.9041         22.8653    
    0.632421         22.9205         23.5529    
    0.137266         22.8523         22.9896    
   -0.368655         22.0479         21.6792    
    0.329695         22.2772         22.6069    
   -0.133988         21.9172         21.7832    
   -0.110918         22.0548         21.9439    
     1.25723         23.0394         24.2966    
     2.45160         23.8760         26.3276    
    -1.71482         21.4266         19.7118    
     1.39410         22.5897         23.9838    
     1.38679         22.7013         24.0881    
   -0.222649         21.6641         21.4415    
   -0.337001         21.8749         21.5379    
    0.550442         21.8645         22.4150    
   -0.158024         21.0382         20.8802    
   -0.753876         21.1528         20.3989    
    0.670569         21.9525         22.6231    
    0.769122         22.3332         23.1024    
   -0.177456E-01     22.7659         22.7482    
   -0.376169         22.4016         22.0254    
    0.976773         23.1406         24.1173    
    0.935230         22.7362         23.6714    
   -0.149863         22.3450         22.1951    
    0.518064         23.2506         23.7687    
   -0.174983         22.8487         22.6737    
   -0.233198         22.4842         22.2510    
    0.841987         23.0711         23.9131    
   -0.436672         22.2315         21.7948    
    0.905441         23.5881         24.4935    
     1.42567         23.9966         25.4223    
    0.822302         22.3452         23.1675    
    0.319453E-01     22.4865         22.5185    
   -0.176369         22.9850         22.8086    
     1.23516         23.3488         24.5839    
   -0.960140         21.5100         20.5498    
    0.281191         22.1427         22.4238    
    0.144384E-01     21.7564         21.7708    
   -0.705950         21.1881         20.4822    
   -0.451042         22.1631         21.7120    
    0.918884E-01     22.4366         22.5285    
   -0.496455         22.4201         21.9236    
    0.680035E-02     22.9717         22.9785    
    0.320740         22.7113         23.0321    
    0.175703         23.8667         24.0424    
   -0.916772         22.4135         21.4967    
    0.766224         24.4733         25.2395    
   -0.223783         22.7190         22.4952    
    0.140690         23.1184         23.2591    
    0.413103         23.4170         23.8301    
    -1.12939         21.7264         20.5970    
    0.848245         24.2354         25.0836    
     1.04587         23.7401         24.7860    
    0.278731         23.2697         23.5485    
     1.05543         23.5653         24.6207    
     1.19654         22.5942         23.7907    
   -0.966489         21.9049         20.9384    
   -0.614710         22.2905         21.6758    
   -0.402720         22.2532         21.8505    
    0.402964         23.4059         23.8089    
    0.796101         24.2275         25.0236    
   -0.354855         22.5753         22.2204    
    -1.00139         23.3934         22.3920    
    0.768733         22.6057         23.3744    
   -0.362492E-01     23.2585         23.2222    
    0.674988         23.8388         24.5138    
    0.182333         23.3132         23.4955    
   -0.391081         21.1623         20.7712    
     1.98086         24.4707         26.4515    
    0.753646         23.0236         23.7773    
   -0.171871         23.2827         23.1108    
   -0.371708E-01     23.0178         22.9806    
   -0.373643         23.4346         23.0609    
   -0.965678         21.4086         20.4430    
    0.789615E-01     23.0508         23.1298    
    0.182723         23.3327         23.5154    
    -1.01394         21.8529         20.8390    
   -0.920882         23.2221         22.3012    
    0.945673         24.2256         25.1712    
    0.704040         23.7359         24.4399    
    0.307260         23.5015         23.8088    
    0.170201E-01     22.1252         22.1422    
     1.51718         23.5702         25.0874    
   -0.710945         21.8373         21.1263    
    0.519564E-01     22.2519         22.3038    
    0.913265         22.7200         23.6333    
    0.198698         22.3956         22.5943    
